Code,Year,SUBJECT,MEASURE,Value,Value_kg,Value_tonnes,Entity,GDP per capita
AUS,1996,PIG,THND_TONNE,337.618273,337618.273,337.618273,Australia,21972.05265
AUS,1996,BEEF,THND_TONNE,713.345151,713345.151,713.345151,Australia,21972.05265
AUS,1996,BEEF,KG_CAP,27.32871138,27.32871138,0.02732871138,Australia,21972.05265
AUS,1996,POULTRY,KG_CAP,24.50408204,24.50408204,0.02450408204,Australia,21972.05265
AUS,1996,PIG,KG_CAP,14.41258718,14.41258718,0.01441258718,Australia,21972.05265
AUS,1996,SHEEP,THND_TONNE,305.8149306,305814.9306,305.8149306,Australia,21972.05265
AUS,1996,POULTRY,THND_TONNE,508.7850776,508785.0776,508.7850776,Australia,21972.05265
AUS,1996,SHEEP,KG_CAP,14.72864374,14.72864374,0.01472864374,Australia,21972.05265
AUS,1997,POULTRY,KG_CAP,25.6785321,25.6785321,0.0256785321,Australia,22934.78601
AUS,1997,BEEF,KG_CAP,28.87369842,28.87369842,0.02887369842,Australia,22934.78601
AUS,1997,SHEEP,KG_CAP,14.99696432,14.99696432,0.01499696432,Australia,22934.78601
AUS,1997,PIG,THND_TONNE,350.253522,350253.522,350.253522,Australia,22934.78601
AUS,1997,SHEEP,THND_TONNE,314.7247253,314724.7253,314.7247253,Australia,22934.78601
AUS,1997,BEEF,THND_TONNE,761.7536663,761753.6663,761.7536663,Australia,22934.78601
AUS,1997,POULTRY,THND_TONNE,538.88699,538886.99,538.88699,Australia,22934.78601
AUS,1997,PIG,KG_CAP,14.79336377,14.79336377,0.01479336377,Australia,22934.78601
AUS,1998,PIG,THND_TONNE,363.561794,363561.794,363.561794,Australia,24196.72128
AUS,1998,BEEF,KG_CAP,26.65334856,26.65334856,0.02665334856,Australia,24196.72128
AUS,1998,BEEF,THND_TONNE,710.6942146,710694.2146,710.6942146,Australia,24196.72128
AUS,1998,POULTRY,THND_TONNE,583.85492,583854.92,583.85492,Australia,24196.72128
AUS,1998,SHEEP,KG_CAP,15.41169619,15.41169619,0.01541169619,Australia,24196.72128
AUS,1998,PIG,KG_CAP,15.19300914,15.19300914,0.01519300914,Australia,24196.72128
AUS,1998,POULTRY,KG_CAP,27.52698049,27.52698049,0.02752698049,Australia,24196.72128
AUS,1998,SHEEP,THND_TONNE,326.886367,326886.367,326.886367,Australia,24196.72128
AUS,1999,POULTRY,THND_TONNE,597.8525208,597852.5208,597.8525208,Australia,25264.36436
AUS,1999,PIG,THND_TONNE,365.968538,365968.538,365.968538,Australia,25264.36436
AUS,1999,PIG,KG_CAP,15.13219703,15.13219703,0.01513219703,Australia,25264.36436
AUS,1999,BEEF,THND_TONNE,754.0703707,754070.3707,754.0703707,Australia,25264.36436
AUS,1999,BEEF,KG_CAP,27.98166484,27.98166484,0.02798166484,Australia,25264.36436
AUS,1999,SHEEP,THND_TONNE,325.5938913,325593.8913,325.5938913,Australia,25264.36436
AUS,1999,SHEEP,KG_CAP,15.18876819,15.18876819,0.01518876819,Australia,25264.36436
AUS,1999,POULTRY,KG_CAP,27.88947703,27.88947703,0.02788947703,Australia,25264.36436
AUS,2000,PIG,THND_TONNE,370.067511,370067.511,370.067511,Australia,26328.67368
AUS,2000,BEEF,THND_TONNE,719.3778457,719377.8457,719.3778457,Australia,26328.67368
AUS,2000,BEEF,KG_CAP,26.41187439,26.41187439,0.02641187439,Australia,26328.67368
AUS,2000,POULTRY,THND_TONNE,640.5627262,640562.7262,640.5627262,Australia,26328.67368
AUS,2000,SHEEP,THND_TONNE,353.2403841,353240.3841,353.2403841,Australia,26328.67368
AUS,2000,SHEEP,KG_CAP,16.3041118,16.3041118,0.0163041118,Australia,26328.67368
AUS,2000,PIG,KG_CAP,15.13978424,15.13978424,0.01513978424,Australia,26328.67368
AUS,2000,POULTRY,KG_CAP,29.56572004,29.56572004,0.02956572004,Australia,26328.67368
AUS,2001,SHEEP,KG_CAP,14.91999083,14.91999083,0.01491999083,Australia,27336.68269
AUS,2001,SHEEP,THND_TONNE,326.6890177,326689.0177,326.6890177,Australia,27336.68269
AUS,2001,POULTRY,THND_TONNE,637.46509,637465.09,637.46509,Australia,27336.68269
AUS,2001,BEEF,KG_CAP,24.51133092,24.51133092,0.02451133092,Australia,27336.68269
AUS,2001,BEEF,THND_TONNE,674.7105553,674710.5553,674.7105553,Australia,27336.68269
AUS,2001,PIG,KG_CAP,15.23928127,15.23928127,0.01523928127,Australia,27336.68269
AUS,2001,POULTRY,KG_CAP,29.1132324,29.1132324,0.0291132324,Australia,27336.68269
AUS,2001,PIG,THND_TONNE,376.459736,376459.736,376.459736,Australia,27336.68269
AUS,2002,BEEF,THND_TONNE,700.181406,700181.406,700.181406,Australia,28718.24108
AUS,2002,BEEF,KG_CAP,25.16673568,25.16673568,0.02516673568,Australia,28718.24108
AUS,2002,SHEEP,THND_TONNE,303.7887279,303788.7279,303.7887279,Australia,28718.24108
AUS,2002,POULTRY,KG_CAP,32.37030948,32.37030948,0.03237030948,Australia,28718.24108
AUS,2002,POULTRY,THND_TONNE,716.3840452,716384.0452,716.3840452,Australia,28718.24108
AUS,2002,SHEEP,KG_CAP,13.72690417,13.72690417,0.01372690417,Australia,28718.24108
AUS,2002,PIG,KG_CAP,15.99514144,15.99514144,0.01599514144,Australia,28718.24108
AUS,2002,PIG,THND_TONNE,399.369788,399369.788,399.369788,Australia,28718.24108
AUS,2003,PIG,KG_CAP,17.44840871,17.44840871,0.01744840871,Australia,29693.90591
AUS,2003,PIG,THND_TONNE,440.616433,440616.433,440.616433,Australia,29693.90591
AUS,2003,BEEF,KG_CAP,25.86188253,25.86188253,0.02586188253,Australia,29693.90591
AUS,2003,BEEF,THND_TONNE,727.7153944,727715.3944,727.7153944,Australia,29693.90591
AUS,2003,SHEEP,THND_TONNE,271.0118073,271011.8073,271.0118073,Australia,29693.90591
AUS,2003,POULTRY,KG_CAP,31.2912987,31.2912987,0.0312912987,Australia,29693.90591
AUS,2003,POULTRY,THND_TONNE,700.3907208,700390.7208,700.3907208,Australia,29693.90591
AUS,2003,SHEEP,KG_CAP,12.10797225,12.10797225,0.01210797225,Australia,29693.90591
AUS,2004,BEEF,THND_TONNE,815.5971833,815597.1833,815.5971833,Australia,31327.37749
AUS,2004,SHEEP,KG_CAP,11.94309473,11.94309473,0.01194309473,Australia,31327.37749
AUS,2004,BEEF,KG_CAP,28.61969874,28.61969874,0.02861969874,Australia,31327.37749
AUS,2004,POULTRY,KG_CAP,32.69717274,32.69717274,0.03269717274,Australia,31327.37749
AUS,2004,PIG,THND_TONNE,453.583239,453583.239,453.583239,Australia,31327.37749
AUS,2004,PIG,KG_CAP,17.73547814,17.73547814,0.01773547814,Australia,31327.37749
AUS,2004,POULTRY,THND_TONNE,741.2013964,741201.3964,741.2013964,Australia,31327.37749
AUS,2004,SHEEP,THND_TONNE,270.734065,270734.065,270.734065,Australia,31327.37749
AUS,2005,BEEF,KG_CAP,27.1085763,27.1085763,0.0271085763,Australia,32575.06925
AUS,2005,POULTRY,THND_TONNE,781.7430692,781743.0692,781.7430692,Australia,32575.06925
AUS,2005,BEEF,THND_TONNE,783.7826375,783782.6375,783.7826375,Australia,32575.06925
AUS,2005,SHEEP,KG_CAP,11.9563375,11.9563375,0.0119563375,Australia,32575.06925
AUS,2005,SHEEP,THND_TONNE,274.9808579,274980.8579,274.9808579,Australia,32575.06925
AUS,2005,PIG,THND_TONNE,483.988532,483988.532,483.988532,Australia,32575.06925
AUS,2005,POULTRY,KG_CAP,33.99067138,33.99067138,0.03399067138,Australia,32575.06925
AUS,2005,PIG,KG_CAP,18.65274294,18.65274294,0.01865274294,Australia,32575.06925
AUS,2006,BEEF,THND_TONNE,792.608861,792608.861,792.608861,Australia,34306.65231
AUS,2006,PIG,THND_TONNE,474.445279,474445.279,474.445279,Australia,34306.65231
AUS,2006,SHEEP,KG_CAP,12.34182176,12.34182176,0.01234182176,Australia,34306.65231
AUS,2006,BEEF,KG_CAP,26.96786371,26.96786371,0.02696786371,Australia,34306.65231
AUS,2006,SHEEP,THND_TONNE,288.540657,288540.657,288.540657,Australia,34306.65231
AUS,2006,POULTRY,KG_CAP,35.10564502,35.10564502,0.03510564502,Australia,34306.65231
AUS,2006,PIG,KG_CAP,17.98747957,17.98747957,0.01798747957,Australia,34306.65231
AUS,2006,POULTRY,THND_TONNE,820.7383056,820738.3056,820.7383056,Australia,34306.65231
AUS,2007,POULTRY,KG_CAP,34.71896013,34.71896013,0.03471896013,Australia,36560.40565
AUS,2007,SHEEP,KG_CAP,12.56842478,12.56842478,0.01256842478,Australia,36560.40565
AUS,2007,PIG,KG_CAP,19.70758785,19.70758785,0.01970758785,Australia,36560.40565
AUS,2007,BEEF,KG_CAP,24.13130913,24.13130913,0.02413130913,Australia,36560.40565
AUS,2007,BEEF,THND_TONNE,722.100606,722100.606,722.100606,Australia,36560.40565
AUS,2007,POULTRY,THND_TONNE,826.4163548,826416.3548,826.4163548,Australia,36560.40565
AUS,2007,SHEEP,THND_TONNE,299.1665579,299166.5579,299.1665579,Australia,36560.40565
AUS,2007,PIG,THND_TONNE,529.241309,529241.309,529.241309,Australia,36560.40565
AUS,2008,BEEF,KG_CAP,23.33147702,23.33147702,0.02333147702,Australia,37459.30765
AUS,2008,SHEEP,THND_TONNE,266.4575532,266457.5532,266.4575532,Australia,37459.30765
AUS,2008,PIG,THND_TONNE,528.288081,528288.081,528.288081,Australia,37459.30765
AUS,2008,BEEF,THND_TONNE,711.3598358,711359.8358,711.3598358,Australia,37459.30765
AUS,2008,POULTRY,THND_TONNE,806.2794704,806279.4704,806.2794704,Australia,37459.30765
AUS,2008,POULTRY,KG_CAP,33.24475421,33.24475421,0.03324475421,Australia,37459.30765
AUS,2008,PIG,KG_CAP,19.30724322,19.30724322,0.01930724322,Australia,37459.30765
AUS,2008,SHEEP,KG_CAP,10.98665684,10.98665684,0.01098665684,Australia,37459.30765
AUS,2009,SHEEP,THND_TONNE,255.4134394,255413.4394,255.4134394,Australia,40300.30823
AUS,2009,BEEF,THND_TONNE,728.7715632,728771.5632,728.7715632,Australia,40300.30823
AUS,2009,BEEF,KG_CAP,23.46654196,23.46654196,0.02346654196,Australia,40300.30823
AUS,2009,PIG,THND_TONNE,554.57557,554575.57,554.57557,Australia,40300.30823
AUS,2009,PIG,KG_CAP,19.89825423,19.89825423,0.01989825423,Australia,40300.30823
AUS,2009,SHEEP,KG_CAP,10.33917904,10.33917904,0.01033917904,Australia,40300.30823
AUS,2009,POULTRY,KG_CAP,33.59665901,33.59665901,0.03359665901,Australia,40300.30823
AUS,2009,POULTRY,THND_TONNE,829.9535388,829953.5388,829.9535388,Australia,40300.30823
AUS,2010,SHEEP,THND_TONNE,225.9067027,225906.7027,225.9067027,Australia,39324.36895
AUS,2010,BEEF,KG_CAP,25.34944159,25.34944159,0.02534944159,Australia,39324.36895
AUS,2010,SHEEP,KG_CAP,8.98722076,8.98722076,0.00898722076,Australia,39324.36895
AUS,2010,POULTRY,THND_TONNE,947.7311288,947731.1288,947.7311288,Australia,39324.36895
AUS,2010,PIG,THND_TONNE,572.745347,572745.347,572.745347,Australia,39324.36895
AUS,2010,POULTRY,KG_CAP,37.70348012,37.70348012,0.03770348012,Australia,39324.36895
AUS,2010,BEEF,THND_TONNE,801.044672,801044.672,801.044672,Australia,39324.36895
AUS,2010,PIG,KG_CAP,20.19620606,20.19620606,0.02019620606,Australia,39324.36895
AUS,2011,SHEEP,THND_TONNE,206.0696932,206069.6932,206.0696932,Australia,41965.35842
AUS,2011,POULTRY,THND_TONNE,1011.634475,1011634.475,1011.634475,Australia,41965.35842
AUS,2011,PIG,KG_CAP,19.67478863,19.67478863,0.01967478863,Australia,41965.35842
AUS,2011,SHEEP,KG_CAP,8.066857271,8.066857271,0.008066857271,Australia,41965.35842
AUS,2011,PIG,THND_TONNE,567.032428,567032.428,567.032428,Australia,41965.35842
AUS,2011,BEEF,THND_TONNE,749.7841649,749784.1649,749.7841649,Australia,41965.35842
AUS,2011,POULTRY,KG_CAP,39.60170365,39.60170365,0.03960170365,Australia,41965.35842
AUS,2011,BEEF,KG_CAP,23.34758044,23.34758044,0.02334758044,Australia,41965.35842
AUS,2012,SHEEP,KG_CAP,8.754316271,8.754316271,0.008754316271,Australia,42826.78958
AUS,2012,PIG,THND_TONNE,603.019671,603019.671,603.019671,Australia,42826.78958
AUS,2012,BEEF,KG_CAP,22.51522378,22.51522378,0.02251522378,Australia,42826.78958
AUS,2012,POULTRY,KG_CAP,40.46373721,40.46373721,0.04046373721,Australia,42826.78958
AUS,2012,SHEEP,THND_TONNE,227.0337319,227033.7319,227.0337319,Australia,42826.78958
AUS,2012,PIG,KG_CAP,20.6098701,20.6098701,0.0206098701,Australia,42826.78958
AUS,2012,POULTRY,THND_TONNE,1049.383296,1049383.296,1049.383296,Australia,42826.78958
AUS,2012,BEEF,THND_TONNE,734.0557677,734055.7677,734.0557677,Australia,42826.78958
AUS,2013,PIG,KG_CAP,20.09045734,20.09045734,0.02009045734,Australia,45902.04795
AUS,2013,POULTRY,KG_CAP,40.3420558,40.3420558,0.0403420558,Australia,45902.04795
AUS,2013,BEEF,THND_TONNE,788.8133868,788813.3868,788.8133868,Australia,45902.04795
AUS,2013,SHEEP,KG_CAP,8.76198894,8.76198894,0.00876198894,Australia,45902.04795
AUS,2013,PIG,THND_TONNE,596.293248,596293.248,596.293248,Australia,45902.04795
AUS,2013,POULTRY,THND_TONNE,1061.304547,1061304.547,1061.304547,Australia,45902.04795
AUS,2013,BEEF,KG_CAP,23.85105759,23.85105759,0.02385105759,Australia,45902.04795
AUS,2013,SHEEP,THND_TONNE,230.5073085,230507.3085,230.5073085,Australia,45902.04795
AUS,2014,SHEEP,THND_TONNE,217.6344377,217634.4377,217.6344377,Australia,46880.22066
AUS,2014,PIG,THND_TONNE,605.311787,605311.787,605.311787,Australia,46880.22066
AUS,2014,PIG,KG_CAP,20.11288057,20.11288057,0.02011288057,Australia,46880.22066
AUS,2014,BEEF,KG_CAP,22.70425687,22.70425687,0.02270425687,Australia,46880.22066
AUS,2014,SHEEP,KG_CAP,8.158509639,8.158509639,0.008158509639,Australia,46880.22066
AUS,2014,POULTRY,KG_CAP,41.0586163,41.0586163,0.0410586163,Australia,46880.22066
AUS,2014,BEEF,THND_TONNE,761.3927031,761392.7031,761.3927031,Australia,46880.22066
AUS,2014,POULTRY,THND_TONNE,1095.269757,1095269.757,1095.269757,Australia,46880.22066
AUS,2015,BEEF,KG_CAP,20.63357981,20.63357981,0.02063357981,Australia,46276.15069
AUS,2015,PIG,THND_TONNE,671.964197,671964.197,671.964197,Australia,46276.15069
AUS,2015,PIG,KG_CAP,22.02276688,22.02276688,0.02202276688,Australia,46276.15069
AUS,2015,SHEEP,KG_CAP,9.397973105,9.397973105,0.009397973105,Australia,46276.15069
AUS,2015,POULTRY,KG_CAP,42.26944951,42.26944951,0.04226944951,Australia,46276.15069
AUS,2015,POULTRY,THND_TONNE,1143.175149,1143175.149,1143.175149,Australia,46276.15069
AUS,2015,SHEEP,THND_TONNE,254.1677127,254167.7127,254.1677127,Australia,46276.15069
AUS,2015,BEEF,THND_TONNE,701.5286259,701528.6259,701.5286259,Australia,46276.15069
AUS,2016,SHEEP,KG_CAP,8.55472675,8.55472675,0.00855472675,Australia,47305.88002
AUS,2016,SHEEP,THND_TONNE,234.5341333,234534.1333,234.5341333,Australia,47305.88002
AUS,2016,POULTRY,KG_CAP,44.78121739,44.78121739,0.04478121739,Australia,47305.88002
AUS,2016,PIG,THND_TONNE,664.65638,664656.38,664.65638,Australia,47305.88002
AUS,2016,POULTRY,THND_TONNE,1227.71005,1227710.05,1227.71005,Australia,47305.88002
AUS,2016,PIG,KG_CAP,21.48865302,21.48865302,0.02148865302,Australia,47305.88002
AUS,2016,BEEF,KG_CAP,19.45553589,19.45553589,0.01945553589,Australia,47305.88002
AUS,2016,BEEF,THND_TONNE,670.5447167,670544.7167,670.5447167,Australia,47305.88002
AUS,2017,PIG,KG_CAP,22.00962432,22.00962432,0.02200962432,Australia,49628.81181
AUS,2017,BEEF,THND_TONNE,653.7053215,653705.3215,653.7053215,Australia,49628.81181
AUS,2017,SHEEP,THND_TONNE,216.0001,216000.1,216.0001,Australia,49628.81181
AUS,2017,POULTRY,THND_TONNE,1210.445172,1210445.172,1210.445172,Australia,49628.81181
AUS,2017,POULTRY,KG_CAP,43.56512521,43.56512521,0.04356512521,Australia,49628.81181
AUS,2017,SHEEP,KG_CAP,7.774058354,7.774058354,0.007774058354,Australia,49628.81181
AUS,2017,PIG,THND_TONNE,689.9329,689932.9,689.9329,Australia,49628.81181
AUS,2017,BEEF,KG_CAP,18.71506036,18.71506036,0.01871506036,Australia,49628.81181
AUS,2018,SHEEP,THND_TONNE,205.0001,205000.1,205.0001,Australia,51663.36509
AUS,2018,BEEF,KG_CAP,18.91067149,18.91067149,0.01891067149,Australia,51663.36509
AUS,2018,BEEF,THND_TONNE,669.2283215,669228.3215,669.2283215,Australia,51663.36509
AUS,2018,POULTRY,KG_CAP,44.1278737,44.1278737,0.0441278737,Australia,51663.36509
AUS,2018,PIG,THND_TONNE,695.7331193,695733.1193,695.7331193,Australia,51663.36509
AUS,2018,POULTRY,THND_TONNE,1242.21203,1242212.03,1242.21203,Australia,51663.36509
AUS,2018,SHEEP,KG_CAP,7.282346571,7.282346571,0.007282346571,Australia,51663.36509
AUS,2018,PIG,KG_CAP,21.90644365,21.90644365,0.02190644365,Australia,51663.36509
AUS,2019,POULTRY,KG_CAP,44.76740417,44.76740417,0.04476740417,Australia,
AUS,2019,POULTRY,THND_TONNE,1276.31035,1276310.35,1276.31035,Australia,
AUS,2019,BEEF,KG_CAP,18.30612036,18.30612036,0.01830612036,Australia,
AUS,2019,SHEEP,THND_TONNE,205.5280355,205528.0355,205.5280355,Australia,
AUS,2019,SHEEP,KG_CAP,7.209027674,7.209027674,0.007209027674,Australia,
AUS,2019,PIG,THND_TONNE,716.8153509,716815.3509,716.8153509,Australia,
AUS,2019,BEEF,THND_TONNE,656.107986,656107.986,656.107986,Australia,
AUS,2019,PIG,KG_CAP,22.2856266,22.2856266,0.0222856266,Australia,
BRA,1990,SHEEP,THND_TONNE,114.3981008,114398.1008,114.3981008,Brazil,6710.964526
BRA,1990,POULTRY,KG_CAP,12.48381278,12.48381278,0.01248381278,Brazil,6710.964526
BRA,1990,POULTRY,THND_TONNE,2118.732064,2118732.064,2118.732064,Brazil,6710.964526
BRA,1990,PIG,KG_CAP,5.548966692,5.548966692,0.005548966692,Brazil,6710.964526
BRA,1990,PIG,THND_TONNE,1062.5001,1062500.1,1062.5001,Brazil,6710.964526
BRA,1990,BEEF,THND_TONNE,4441.978261,4441978.261,4441.978261,Brazil,6710.964526
BRA,1990,SHEEP,KG_CAP,0.674046755,0.674046755,0.000674046755,Brazil,6710.964526
BRA,1990,BEEF,KG_CAP,20.81915049,20.81915049,0.02081915049,Brazil,6710.964526
BRA,1991,POULTRY,THND_TONNE,2380.605213,2380605.213,2380.605213,Brazil,6919.981067
BRA,1991,PIG,KG_CAP,5.705142826,5.705142826,0.005705142826,Brazil,6919.981067
BRA,1991,BEEF,THND_TONNE,4480.057223,4480057.223,4480.057223,Brazil,6919.981067
BRA,1991,SHEEP,THND_TONNE,115.8390989,115839.0989,115.8390989,Brazil,6919.981067
BRA,1991,PIG,THND_TONNE,1111.6001,1111600.1,1111.6001,Brazil,6919.981067
BRA,1991,SHEEP,KG_CAP,0.670750776,0.670750776,0.000670750776,Brazil,6919.981067
BRA,1991,BEEF,KG_CAP,20.6350223,20.6350223,0.0206350223,Brazil,6919.981067
BRA,1991,POULTRY,KG_CAP,13.78457542,13.78457542,0.01378457542,Brazil,6919.981067
BRA,1992,BEEF,THND_TONNE,4526.885402,4526885.402,4526.885402,Brazil,6925.379871
BRA,1992,SHEEP,THND_TONNE,117.0030974,117003.0974,117.0030974,Brazil,6925.379871
BRA,1992,PIG,KG_CAP,5.79735557,5.79735557,0.00579735557,Brazil,6925.379871
BRA,1992,POULTRY,KG_CAP,14.64785438,14.64785438,0.01464785438,Brazil,6925.379871
BRA,1992,SHEEP,KG_CAP,0.666148266,0.666148266,0.000666148266,Brazil,6925.379871
BRA,1992,POULTRY,THND_TONNE,2572.767088,2572767.088,2572.767088,Brazil,6925.379871
BRA,1992,PIG,THND_TONNE,1148.8001,1148800.1,1148.8001,Brazil,6925.379871
BRA,1992,BEEF,KG_CAP,20.50163092,20.50163092,0.02050163092,Brazil,6925.379871
BRA,1993,PIG,KG_CAP,5.99298673,5.99298673,0.00599298673,Brazil,7297.683777
BRA,1993,BEEF,KG_CAP,20.77584679,20.77584679,0.02077584679,Brazil,7297.683777
BRA,1993,POULTRY,THND_TONNE,2708.908091,2708908.091,2708.908091,Brazil,7297.683777
BRA,1993,SHEEP,THND_TONNE,122.8060967,122806.0967,122.8060967,Brazil,7297.683777
BRA,1993,POULTRY,KG_CAP,15.17086764,15.17086764,0.01517086764,Brazil,7297.683777
BRA,1993,BEEF,THND_TONNE,4663.66361,4663663.61,4663.66361,Brazil,7297.683777
BRA,1993,SHEEP,KG_CAP,0.687758675,0.687758675,0.000687758675,Brazil,7297.683777
BRA,1993,PIG,THND_TONNE,1207.3001,1207300.1,1207.3001,Brazil,7297.683777
BRA,1994,BEEF,THND_TONNE,5297.506985,5297506.985,5297.506985,Brazil,7723.899622
BRA,1994,PIG,THND_TONNE,1268.0001,1268000.1,1268.0001,Brazil,7723.899622
BRA,1994,POULTRY,THND_TONNE,3007.800123,3007800.123,3007.800123,Brazil,7723.899622
BRA,1994,POULTRY,KG_CAP,16.57344523,16.57344523,0.01657344523,Brazil,7723.899622
BRA,1994,BEEF,KG_CAP,23.21938595,23.21938595,0.02321938595,Brazil,7723.899622
BRA,1994,SHEEP,THND_TONNE,120.3001022,120300.1022,120.3001022,Brazil,7723.899622
BRA,1994,PIG,KG_CAP,6.192913912,6.192913912,0.006192913912,Brazil,7723.899622
BRA,1994,SHEEP,KG_CAP,0.662872223,0.662872223,0.000662872223,Brazil,7723.899622
BRA,1995,POULTRY,THND_TONNE,3711.853017,3711853.017,3711.853017,Brazil,8102.66855
BRA,1995,BEEF,THND_TONNE,5996.051387,5996051.387,5996.051387,Brazil,8102.66855
BRA,1995,SHEEP,KG_CAP,0.700268541,0.700268541,0.000700268541,Brazil,8102.66855
BRA,1995,POULTRY,KG_CAP,20.12630217,20.12630217,0.02012630217,Brazil,8102.66855
BRA,1995,PIG,KG_CAP,6.74812656,6.74812656,0.00674812656,Brazil,8102.66855
BRA,1995,BEEF,KG_CAP,25.86151318,25.86151318,0.02586151318,Brazil,8102.66855
BRA,1995,SHEEP,THND_TONNE,129.1491042,129149.1042,129.1491042,Brazil,8102.66855
BRA,1995,PIG,THND_TONNE,1404.1001,1404100.1,1404.1001,Brazil,8102.66855
BRA,1996,SHEEP,KG_CAP,0.55230138,0.55230138,0.00055230138,Brazil,8300.244709
BRA,1996,SHEEP,THND_TONNE,103.5020983,103502.0983,103.5020983,Brazil,8300.244709
BRA,1996,BEEF,THND_TONNE,6224.34578,6224345.78,6224.34578,Brazil,8300.244709
BRA,1996,PIG,KG_CAP,7.308895245,7.308895245,0.007308895245,Brazil,8300.244709
BRA,1996,BEEF,KG_CAP,26.42019708,26.42019708,0.02642019708,Brazil,8300.244709
BRA,1996,POULTRY,THND_TONNE,3578.253129,3578253.129,3578.253129,Brazil,8300.244709
BRA,1996,PIG,THND_TONNE,1545.3001,1545300.1,1545.3001,Brazil,8300.244709
BRA,1996,POULTRY,KG_CAP,19.09404905,19.09404905,0.01909404905,Brazil,8300.244709
BRA,1997,SHEEP,KG_CAP,0.56074295,0.56074295,0.00056074295,Brazil,8594.561343
BRA,1997,POULTRY,THND_TONNE,3917.060149,3917060.149,3917.060149,Brazil,8594.561343
BRA,1997,BEEF,KG_CAP,24.6630089,24.6630089,0.0246630089,Brazil,8594.561343
BRA,1997,BEEF,THND_TONNE,5903.096958,5903096.958,5903.096958,Brazil,8594.561343
BRA,1997,SHEEP,THND_TONNE,106.7611017,106761.1017,106.7611017,Brazil,8594.561343
BRA,1997,POULTRY,KG_CAP,20.57363429,20.57363429,0.02057363429,Brazil,8594.561343
BRA,1997,PIG,KG_CAP,6.796708218,6.796708218,0.006796708218,Brazil,8594.561343
BRA,1997,PIG,THND_TONNE,1459.943068,1459943.068,1459.943068,Brazil,8594.561343
BRA,1998,BEEF,THND_TONNE,5689.559007,5689559.007,5689.559007,Brazil,8588.358096
BRA,1998,POULTRY,THND_TONNE,4338.277516,4338277.516,4338.277516,Brazil,8588.358096
BRA,1998,PIG,KG_CAP,7.209733028,7.209733028,0.007209733028,Brazil,8588.358096
BRA,1998,SHEEP,KG_CAP,0.562335814,0.562335814,0.000562335814,Brazil,8588.358096
BRA,1998,POULTRY,KG_CAP,22.43444706,22.43444706,0.02243444706,Brazil,8588.358096
BRA,1998,BEEF,KG_CAP,23.4041037,23.4041037,0.0234041037,Brazil,8588.358096
BRA,1998,SHEEP,THND_TONNE,108.742097,108742.097,108.742097,Brazil,8588.358096
BRA,1998,PIG,THND_TONNE,1572.929338,1572929.338,1572.929338,Brazil,8588.358096
